Attendance,InternalMarks,AssignmentMarks,PracticalMarks,QuizMarks,TotalScore
58.59,42.63,50.58,91.23,99.31,72.0765
67.91,54.06,78.4,88.09,81.69,71.29249999999999
59.65,63.79,56.24,59.05,67.7,59.797
60.19,66.99,88.23,66.55,50.84,71.937
59.35,95.28,62.89,68.99,74.25,72.425
74.45,73.6,83.71,74.63,60.32,65.905
89.9,42.71,82.31,51.51,82.39,60.83
78.45,64.47,80.83,79.65,79.15,73.55749999999999
94.66,64.99,63.35,67.89,63.26,57.5065
81.83,97.93,63.35,78.08,53.44,71.86
84.47,75.95,93.15,50.45,87.75,73.26750000000001
83.38,78.14,50.64,66.07,79.27,62.7775
72.47,82.8,59.08,88.43,92.11,75.167
84.47,86.2,80.51,75.05,62.99,70.2855
53.49,78.1,90.85,89.44,82.64,78.541
92.99,54.23,67.92,84.95,55.93,69.2305
88.89,92.44,82.67,92.75,64.59,80.4255
62.26,83.93,77.86,50.37,82.83,67.88250000000001
88.4,84.51,53.23,63.07,91.28,73.92249999999999
50.63,99.79,81.09,77.44,66.05,70.8265
60.86,88.15,90.7,97.05,89.94,87.72900000000001
53.26,89.75,99.62,83.99,83.89,81.0215
89.01,97.08,51.48,72.83,67.43,65.641
87.79,49.07,83.0,56.51,93.82,69.598
90.68,69.86,70.73,74.66,75.46,71.74499999999999
50.22,74.83,50.49,72.05,82.41,69.62899999999999
75.06,59.76,80.72,88.92,74.78,79.571
85.24,90.36,56.12,70.67,72.64,74.242
57.77,85.75,68.93,65.94,92.4,79.059
82.49,83.25,63.07,54.49,64.74,66.55900000000001
54.21,99.83,68.06,52.33,51.83,70.803
59.07,55.56,74.63,71.96,93.99,64.24799999999999
73.79,84.13,67.96,67.34,91.25,72.703
82.68,73.08,77.64,77.77,68.33,70.562
57.29,58.78,61.93,85.6,59.27,64.376
59.26,49.64,81.77,52.0,83.78,62.72950000000001
60.22,93.75,92.69,74.81,53.94,77.8305
61.94,75.73,61.2,93.1,71.19,73.6335
61.33,89.5,75.39,72.76,54.29,73.778
69.76,72.72,82.43,76.06,79.9,73.4605
82.69,53.2,78.23,74.34,51.36,64.63000000000001
71.9,60.25,68.28,69.49,81.46,67.5175
88.8,62.89,82.11,55.51,83.66,63.239
85.96,98.38,51.41,56.32,74.36,65.313
56.33,40.34,68.5,58.95,58.75,59.64349999999999
52.44,99.14,76.63,89.63,55.07,72.53649999999999
93.9,98.83,51.03,63.77,65.66,61.111
53.99,99.77,75.38,97.41,73.26,84.6315
57.42,68.6,82.71,90.51,82.11,78.7455
51.11,97.83,87.96,84.23,50.06,77.596
81.42,63.74,55.67,86.02,85.55,67.48
79.12,41.58,99.53,52.38,85.64,64.7645
99.35,53.46,80.31,78.42,72.23,76.8845
94.35,96.72,68.16,97.05,67.17,88.344
70.54,40.83,62.45,51.96,92.12,64.5145
68.58,72.76,78.64,64.55,89.23,62.29050000000001
64.84,44.54,94.09,52.58,99.16,71.3445
57.62,57.18,76.03,78.49,68.6,68.73849999999999
56.9,45.29,83.07,55.81,95.34,63.821
56.61,91.57,67.88,73.96,54.37,67.065
55.71,75.46,69.41,86.0,70.57,77.48
62.03,94.13,64.31,58.22,73.27,72.06899999999999
65.33,81.3,85.28,87.77,72.04,82.0895
98.08,98.26,67.96,53.01,81.25,72.30600000000001
78.92,70.59,59.54,57.48,58.51,59.312
99.38,78.32,68.47,64.01,93.32,68.1885
68.62,74.58,92.69,89.8,77.59,81.0795
72.88,69.06,86.91,92.51,95.21,83.83449999999999
66.23,90.76,66.73,61.02,50.13,68.905
59.14,78.67,95.34,54.79,81.5,68.201
57.16,88.08,53.74,92.4,70.62,81.44500000000001
97.25,87.18,52.49,82.47,75.25,71.494
99.34,51.46,56.37,57.89,87.19,62.693
52.25,79.01,55.82,77.89,61.36,70.6575
57.52,51.98,54.39,93.62,60.24,75.00550000000001
71.18,75.0,83.07,53.48,85.15,62.81449999999999
59.32,80.65,80.04,54.19,76.07,71.6275
68.19,99.83,82.38,63.68,61.68,75.336
56.45,41.83,84.42,82.61,74.2,68.0405
72.83,45.47,87.84,58.9,72.98,58.6045
63.58,44.62,60.36,90.82,84.57,75.81750000000001
67.6,63.9,81.12,87.52,50.13,69.6245
54.72,89.3,79.0,78.05,79.34,72.2065
71.41,90.64,97.18,55.8,80.28,80.5135
99.16,84.22,61.62,99.41,87.28,83.357
66.44,93.81,52.94,74.5,94.46,69.431
93.82,59.37,82.67,72.6,72.01,71.557
92.16,45.29,87.01,99.78,67.13,76.3295
97.6,43.49,64.16,93.19,55.12,74.00399999999999
89.51,91.13,78.54,72.82,66.84,79.8905
82.98,83.83,52.98,70.94,53.42,71.3005
92.83,81.92,98.0,54.8,90.14,66.8945
53.78,60.38,55.5,96.33,90.35,76.68849999999999
73.14,62.79,53.38,92.19,70.86,65.726
99.46,97.49,52.21,65.5,62.98,63.993
88.48,43.83,71.36,87.67,55.9,73.812
98.1,86.42,54.86,88.14,92.56,71.4675
88.98,58.58,87.23,61.4,93.87,72.671
93.74,42.34,94.94,80.68,63.31,78.337
85.33,84.55,63.01,62.75,81.09,65.943
88.03,59.85,81.44,89.49,62.93,67.29599999999999
76.16,83.33,52.12,57.69,61.26,66.383
96.21,82.46,69.33,83.45,51.06,78.7645
91.25,72.09,64.65,66.3,78.86,72.30449999999999
92.19,86.64,61.43,51.81,57.5,64.191
83.65,74.86,82.24,56.19,50.62,62.014
65.23,57.2,56.51,82.74,55.24,59.5425
51.78,84.05,93.04,62.0,65.69,73.70750000000001
96.78,75.35,83.24,81.55,83.46,71.8295
79.31,40.76,85.54,70.74,60.13,73.07249999999999
64.91,94.1,96.77,84.64,94.38,83.46050000000001
57.46,72.74,97.12,74.65,64.42,77.146
91.48,92.12,77.58,65.43,66.56,77.215
91.83,92.96,74.77,57.29,60.9,72.559
90.73,66.7,66.77,67.05,62.69,67.2545
82.25,70.46,85.78,81.74,53.71,80.7765
68.3,64.95,76.91,87.02,64.74,82.229
65.2,66.97,96.64,58.02,92.98,77.768
50.43,93.71,61.93,83.21,84.42,80.2635
91.68,87.29,65.51,58.96,93.76,73.354
54.37,47.59,65.8,61.09,55.24,62.07950000000001
81.54,76.62,90.3,76.57,72.78,71.5445
75.2,99.75,54.95,64.46,61.46,65.9065
76.33,75.73,72.78,83.08,86.06,67.3515
96.34,87.15,71.38,97.79,98.51,76.1075
51.58,86.14,53.66,57.44,90.77,67.4515
88.67,61.02,70.54,78.53,51.76,64.2065
52.6,62.31,75.67,96.16,65.83,82.63799999999999
51.91,83.44,53.26,58.83,51.43,68.452
71.49,70.0,75.49,68.34,52.01,61.6215
53.15,74.23,97.96,56.18,53.98,63.613
89.46,82.77,98.95,82.1,63.82,85.24
76.48,86.65,76.58,83.46,65.21,80.4835
51.45,56.29,75.75,83.21,70.02,76.0535
52.03,48.81,64.28,77.11,70.25,73.824
80.63,57.51,99.86,87.31,88.57,83.9505
90.31,70.45,63.71,51.79,57.07,59.3355
71.89,60.53,72.65,97.88,57.89,71.925
77.73,74.1,50.15,61.1,81.33,66.59049999999999
89.99,43.21,67.46,56.08,78.59,60.1235
80.53,70.59,53.57,97.06,57.7,78.657
61.24,62.08,87.19,91.52,92.61,78.5925
80.65,72.08,78.05,88.24,66.45,79.1015
81.41,65.35,78.61,55.24,68.35,61.46849999999999
86.71,57.05,64.33,90.38,71.02,71.283
81.04,94.25,90.74,80.45,66.14,76.97749999999999
98.46,51.09,50.16,86.6,77.87,73.237
59.86,80.88,66.68,98.9,69.43,74.537
97.55,95.48,82.97,59.72,62.97,75.6505
76.92,72.32,95.4,75.22,95.22,79.4285
83.6,92.58,61.73,87.67,65.42,81.247
54.97,47.49,77.06,71.68,84.92,71.851
69.03,69.63,76.9,52.73,67.36,66.132
88.47,67.42,93.71,55.57,71.76,62.5715
85.35,40.49,52.53,80.1,61.8,57.2405
52.01,66.6,71.22,64.25,87.62,75.43
77.33,62.14,59.12,56.89,86.86,65.4445
54.41,80.19,51.08,66.99,51.11,58.226
99.79,96.3,57.35,60.05,53.01,68.526
94.86,45.15,98.82,51.2,96.12,63.345
51.05,59.65,60.74,57.59,94.44,59.3395
92.93,66.64,96.75,94.15,75.3,79.706
95.97,67.31,60.26,50.6,74.67,57.6
67.68,86.49,96.56,88.69,90.62,74.589
85.98,66.6,82.73,87.67,56.92,76.2175
72.11,41.63,55.66,78.21,82.68,67.762
82.76,82.61,79.1,60.42,73.8,63.33000000000001
67.02,93.09,65.93,93.9,87.17,80.10249999999999
66.13,70.83,69.16,73.75,51.51,66.12950000000001
71.22,74.87,72.01,58.66,79.64,61.094
57.28,49.78,71.14,71.45,77.84,63.05200000000001
91.56,53.24,83.21,59.75,92.04,61.9265
67.43,54.11,88.42,68.8,83.84,65.00099999999999
70.01,65.84,66.46,74.83,94.01,77.86000000000001
94.7,95.69,96.22,68.0,94.36,79.53999999999999
74.83,71.31,96.92,82.85,70.41,70.02799999999999
77.21,51.53,52.03,96.8,56.87,64.481
97.82,55.97,50.75,67.41,81.51,62.272000000000006
94.34,63.04,71.25,67.79,93.69,72.2395
58.47,77.4,79.53,86.92,53.75,75.108
73.66,66.4,63.9,76.53,77.9,65.2915
98.56,63.55,62.97,71.44,55.75,65.2725
68.62,73.88,83.92,90.69,51.35,75.232
68.58,54.51,80.09,94.55,83.98,68.718
59.75,44.73,58.36,79.53,84.09,67.7515
55.72,41.46,94.23,59.26,80.03,63.382
87.02,55.08,84.0,73.31,92.96,64.756
88.5,45.5,68.13,75.22,54.04,69.292
98.45,60.18,84.18,71.61,55.26,72.018
88.67,86.38,55.63,63.12,93.23,70.213
62.17,82.98,73.41,73.62,75.16,68.41550000000001
52.01,76.66,58.45,72.33,63.65,69.38550000000001
99.27,91.15,52.07,60.47,86.91,66.2225
67.02,56.92,66.92,95.17,94.72,82.029
65.6,93.1,57.54,94.27,84.48,81.97749999999999
95.3,63.95,81.68,87.98,89.6,72.46600000000001
79.25,64.05,83.7,70.05,64.12,69.297
60.74,64.32,57.43,68.52,64.44,69.46000000000001
94.45,45.89,51.23,85.82,93.21,66.17
99.67,98.53,89.64,80.41,80.74,86.49
54.33,48.31,50.1,80.03,61.71,69.8215
93.11,60.45,67.2,56.21,76.21,59.119
69.53,59.16,74.73,80.91,84.29,77.0155
76.2,44.48,90.93,95.09,60.93,73.829
95.74,49.14,91.93,54.29,82.75,66.7625
98.67,42.69,86.25,66.96,52.11,67.05749999999999
63.11,57.54,62.36,75.45,65.18,68.0055
60.64,92.0,86.01,84.3,83.7,81.109
54.03,60.37,62.33,54.48,57.47,68.11349999999999
78.09,47.42,60.73,93.64,61.11,66.233
50.68,78.74,77.36,52.03,93.95,62.554
70.59,99.8,83.94,92.88,83.72,79.447
53.67,53.94,52.65,51.38,74.95,62.580000000000005
70.26,56.77,53.0,57.68,60.54,68.786
52.0,98.31,89.21,90.02,67.07,77.136
91.76,50.73,92.97,93.01,78.72,84.50250000000001
60.49,70.67,80.22,99.11,57.77,75.541
66.42,54.38,71.44,55.79,74.09,70.604
93.5,95.94,92.27,76.32,70.45,81.8725
87.31,98.89,86.44,53.86,73.83,62.598
60.95,88.88,78.98,57.82,55.28,60.84049999999999
53.59,58.89,65.99,58.72,55.32,58.4175
85.78,64.21,59.9,53.17,98.21,59.961
69.54,54.54,70.93,94.65,98.97,79.85749999999999
88.3,93.45,64.34,56.32,71.31,62.083
72.26,94.87,66.96,81.47,89.45,85.963
67.3,65.13,75.78,81.29,82.79,73.41
72.56,79.39,58.45,59.93,55.85,69.19749999999999
87.43,49.93,90.31,99.92,64.83,70.8525
95.11,66.1,57.28,67.37,65.68,71.831
52.49,77.89,74.05,95.25,79.79,82.3875
76.21,63.12,87.3,97.41,79.0,85.541
51.64,61.46,74.25,97.45,96.18,85.92699999999999
73.42,40.06,68.05,87.64,89.5,67.6035
94.26,88.26,73.74,62.69,92.84,67.136
68.08,93.36,92.43,56.03,94.56,80.0935
96.62,98.17,99.52,78.49,90.06,85.779
81.53,83.16,81.56,68.0,66.64,70.7795
96.71,72.93,89.67,91.55,60.75,73.56500000000001
87.86,56.16,50.72,87.25,78.59,70.591
55.17,99.96,94.02,63.82,84.48,74.611
61.56,75.39,97.7,50.85,69.33,64.1965
69.71,80.87,78.76,61.87,92.42,72.83
58.51,80.94,87.69,78.36,98.03,72.808
74.75,90.72,75.64,53.95,78.47,68.07600000000001
73.57,40.58,64.31,82.91,72.83,76.67949999999999
97.81,53.21,92.61,83.58,92.14,83.4385
71.69,79.93,79.84,58.47,51.21,75.3625
89.28,93.71,78.97,79.82,56.45,81.678
97.1,81.12,82.96,80.35,92.28,76.7075
93.85,64.81,92.8,73.9,86.6,81.22149999999999
60.43,61.69,86.6,97.66,70.81,86.035
74.8,84.28,60.56,55.41,94.44,76.768
67.39,84.47,73.34,70.33,67.57,71.89999999999999
69.99,76.42,99.01,94.15,81.69,80.5085
68.04,57.49,77.73,69.32,81.72,62.62599999999999
91.32,95.51,96.91,71.23,59.22,68.9215
72.61,73.11,90.67,83.41,64.24,81.5715
76.18,87.43,83.3,83.28,95.8,81.366
99.12,52.86,67.47,51.15,59.17,64.6665
53.0,60.64,65.22,72.78,58.68,68.471
74.4,92.47,82.17,66.68,73.98,74.10050000000001
88.7,43.01,71.63,81.38,54.61,59.49849999999999
57.56,70.74,89.94,77.79,94.73,72.3195
80.58,68.9,88.02,82.54,55.01,72.92599999999999
61.97,85.07,65.61,82.69,80.83,78.11699999999999
93.37,56.91,85.14,62.74,66.99,62.711
66.35,53.14,74.73,62.32,90.21,68.37
66.45,95.57,66.16,68.51,79.49,68.6715
79.91,74.3,70.65,62.1,69.42,69.752
59.18,46.28,94.77,84.14,99.19,72.1135
64.24,51.58,67.98,80.14,53.31,69.0695
70.83,99.93,64.37,60.82,78.89,67.015
67.68,51.74,67.59,94.21,99.48,80.2905
76.24,76.63,60.73,73.03,84.55,71.24549999999999
79.98,65.21,77.23,56.35,86.99,67.02
78.33,93.14,57.37,60.65,51.6,70.54150000000001
82.71,85.31,90.87,76.99,51.07,68.366
65.39,75.82,61.28,66.92,51.81,60.8095
56.32,40.64,79.9,92.56,99.59,80.578
88.04,92.79,56.25,74.74,98.98,75.676
92.54,66.68,98.92,95.76,66.73,77.236
62.85,95.89,72.73,55.09,64.55,70.565
70.35,69.73,91.11,83.43,57.3,68.155
74.93,81.65,88.43,94.29,66.46,75.2025
76.67,44.16,85.68,64.65,68.51,64.0045
82.97,84.71,91.37,56.78,87.41,79.532
52.08,60.28,55.02,72.83,93.31,69.265
86.07,61.08,83.92,98.07,87.34,82.135
53.1,47.12,63.29,81.67,82.32,73.562
73.41,48.81,89.29,82.2,88.3,71.63250000000001
91.38,51.15,97.84,83.58,86.92,78.4095
72.56,59.69,95.07,51.99,73.79,70.315
57.45,93.52,55.75,72.28,66.79,68.2735
99.25,62.1,68.48,53.88,64.14,59.4275
94.46,83.46,68.22,65.79,83.97,76.99849999999999
88.57,44.96,56.11,91.08,97.97,81.689
70.58,75.47,54.91,82.81,79.05,66.6375
59.19,68.91,69.24,99.78,95.63,74.947
97.07,98.68,99.6,58.61,50.71,69.726
76.62,90.77,78.45,69.85,89.72,75.875
92.62,67.29,81.09,90.48,92.68,79.444
67.1,86.51,73.55,60.78,81.55,73.2055
66.76,51.58,83.12,57.69,96.7,72.2495
99.28,73.74,97.83,71.38,79.5,72.53450000000001
76.09,44.48,79.43,69.19,62.03,73.01650000000001
57.03,60.89,53.25,99.01,60.79,64.4205
60.98,53.55,74.64,72.81,77.79,63.44799999999999
74.1,83.13,99.64,93.05,95.32,83.68249999999999
52.12,69.41,69.37,94.4,53.62,66.31899999999999
73.13,85.06,79.69,57.89,80.22,67.149
70.95,70.92,55.33,85.77,88.49,77.27
88.97,45.19,57.06,63.88,55.77,58.661
67.75,84.12,93.73,54.74,55.84,73.6235
99.13,89.99,65.02,93.74,68.31,75.3445
59.04,94.21,65.27,64.62,63.69,63.92700000000001
79.55,74.32,69.36,67.27,59.92,68.86
54.48,85.22,98.32,66.2,59.93,79.9665
86.69,85.12,54.22,60.01,56.53,64.9245
99.74,49.34,90.94,71.73,80.54,71.04
90.96,49.85,67.08,71.41,84.41,73.20349999999999
77.79,44.25,92.47,70.44,85.15,75.17499999999998
74.24,59.19,99.59,95.81,76.62,78.0195
91.75,68.41,67.43,66.99,97.65,74.65299999999999
96.8,99.87,56.47,51.52,94.03,70.3275
99.46,65.86,57.22,58.92,97.88,71.346
69.83,83.57,87.94,86.07,69.44,78.819
99.55,81.6,57.25,79.54,93.89,70.4685
57.8,52.27,63.02,97.59,88.14,75.817
62.68,43.51,60.22,84.72,67.0,66.953
54.45,72.76,67.78,59.71,55.33,66.202
63.59,82.02,53.72,56.03,84.13,69.4405
88.4,99.9,92.84,76.04,56.82,82.3575
92.65,61.52,93.01,83.26,64.69,74.474
88.94,93.78,70.65,58.28,75.02,68.5855
81.55,62.92,80.6,80.08,83.99,76.3835
75.7,81.36,82.1,93.25,96.31,84.715
85.44,75.9,87.46,86.38,79.66,85.154
69.54,43.18,76.03,83.21,83.57,73.6365
92.07,44.7,75.52,89.47,65.5,69.21149999999999
83.86,41.25,81.57,55.2,84.36,63.6765
84.89,62.25,85.15,60.19,71.89,67.7135
76.8,84.75,67.33,51.9,92.85,70.9995
94.26,50.37,66.52,57.25,69.62,64.1405
62.6,76.35,63.49,95.66,73.41,70.905
69.06,57.33,77.44,61.11,71.63,60.3815
88.88,87.82,68.01,83.1,90.56,75.498
74.64,87.9,77.02,84.58,97.68,77.4725
94.46,86.52,70.3,82.27,66.36,69.0275
67.32,71.49,91.84,77.7,73.75,78.57950000000001
68.47,57.07,53.66,74.31,85.3,63.9175
94.44,88.57,78.61,71.0,94.77,83.799
73.22,51.17,78.78,95.84,74.69,72.6735
75.81,57.39,69.19,50.48,55.44,51.81499999999999
66.64,51.04,71.05,52.67,68.43,62.8325
63.83,80.45,90.01,74.63,77.52,69.7425
82.8,81.17,64.03,66.53,70.88,73.47200000000001
55.99,79.15,93.57,70.41,59.33,63.409
93.96,64.94,94.82,99.89,51.85,76.51599999999999
88.96,46.01,82.53,88.76,84.37,80.17099999999999
59.54,94.67,88.64,93.87,99.64,86.029
84.7,70.46,80.65,68.43,95.96,65.399
80.13,64.42,76.26,61.98,84.16,64.4795
59.23,75.33,98.33,88.4,92.08,82.917
63.66,51.57,64.13,90.38,62.79,65.03549999999998
70.45,47.95,57.71,77.49,81.12,67.6255
84.96,64.33,64.37,94.8,53.03,77.753
81.94,53.63,80.73,98.37,85.36,82.271
76.61,54.66,59.26,73.55,98.49,63.412
88.42,93.55,95.44,61.13,93.04,68.53899999999999
87.9,71.85,70.55,75.86,76.72,67.38
80.89,69.01,92.5,99.48,89.44,83.71700000000001
89.35,81.37,62.46,64.65,97.19,68.3935
66.71,97.09,65.66,80.88,60.8,80.81649999999999
94.06,46.73,52.96,84.7,89.66,72.3745
80.75,90.01,62.89,60.7,63.49,61.9715
91.12,75.04,74.52,79.42,93.85,77.9925
77.31,48.77,97.31,65.73,54.92,60.68300000000001
60.92,57.83,69.45,92.71,58.91,71.291
77.12,68.94,81.99,85.74,86.03,74.41199999999999
68.56,81.47,71.39,91.31,58.74,71.70100000000001
84.87,54.56,52.34,59.98,57.9,59.424
73.79,72.09,75.18,51.73,77.77,66.2965
91.81,81.08,53.3,92.53,91.75,70.651
83.9,66.92,94.18,69.34,63.42,78.57650000000001
84.23,91.78,87.65,58.99,92.06,71.08500000000001
60.86,92.17,68.93,54.59,90.4,64.557
99.21,68.24,82.01,75.83,78.96,65.39
92.08,98.38,55.6,57.51,82.33,72.1055
89.45,44.54,85.13,78.33,52.02,73.8115
66.51,40.2,91.14,86.37,68.36,74.333
76.78,62.84,91.09,76.75,63.17,81.2515
56.86,76.07,64.21,95.18,57.5,73.2485
76.92,77.75,63.19,57.78,69.48,66.6305
57.29,68.59,76.07,74.7,67.75,70.329
77.65,47.49,98.39,58.16,86.44,73.24149999999999
82.44,50.23,96.03,93.8,79.9,78.43900000000001
69.51,91.13,67.98,96.61,95.66,86.31299999999999
74.93,92.07,88.99,70.0,57.27,68.481
93.78,80.43,96.07,65.29,52.99,68.9235
55.43,79.85,63.05,63.97,76.73,67.094
89.59,75.86,91.51,92.99,50.05,77.5325
58.54,52.18,63.39,84.12,89.39,66.43549999999999
51.84,65.7,67.16,94.03,75.3,75.24050000000001
59.28,81.75,59.94,55.88,74.4,64.97
88.25,72.24,75.35,73.8,68.12,75.348
70.26,41.11,92.17,83.81,68.75,75.2725
93.63,97.21,76.4,94.85,71.56,87.565
76.24,90.69,56.17,69.1,50.8,63.2115
51.11,55.63,62.59,65.65,54.18,68.15350000000001
85.84,76.99,78.14,95.65,75.25,85.7245
55.51,95.39,79.16,52.38,57.51,65.9875
89.47,45.76,78.85,73.98,88.94,66.687
58.41,70.18,53.85,72.93,63.72,64.0155
67.27,67.37,87.68,57.3,54.89,64.07150000000001
88.06,64.61,95.47,69.75,61.76,73.9405
97.71,90.14,75.53,86.13,67.85,81.69449999999999
68.57,62.84,85.94,68.34,51.77,73.1435
91.47,43.82,95.7,65.48,57.08,62.08
59.54,43.95,82.13,89.09,66.19,74.0505
90.36,42.56,83.72,99.44,65.52,73.2185
82.87,64.55,86.07,88.97,90.02,73.426
59.64,83.1,63.03,92.32,92.16,80.40899999999999
65.13,52.22,79.13,96.98,59.67,69.83349999999999
56.59,78.79,92.11,90.09,56.2,79.042
69.15,81.23,64.81,99.02,81.71,80.113
60.18,55.31,94.86,87.36,90.23,83.839
82.2,76.03,81.02,83.08,98.19,73.863
99.73,81.09,71.16,84.67,50.34,78.865
50.6,68.0,81.16,95.0,70.68,83.69200000000001
77.05,60.2,70.09,84.15,86.7,80.7985
78.68,77.15,91.9,88.06,91.43,82.861
95.71,98.67,74.12,60.8,53.11,73.75200000000001
75.3,65.61,95.06,95.63,84.03,79.27999999999999
77.19,63.5,75.49,72.36,64.45,70.484
73.58,67.86,83.02,58.05,53.73,67.7175
63.45,44.57,99.89,89.99,74.46,76.48949999999999
52.8,73.19,57.35,67.82,57.91,70.118
70.43,59.72,86.84,59.21,86.85,69.9145
52.63,47.29,56.94,62.81,87.06,56.6435
77.52,67.98,91.94,51.75,92.1,70.168
65.36,40.2,79.82,54.53,68.88,59.685
76.68,64.11,96.91,79.63,50.67,72.0265
56.71,46.34,93.3,93.31,62.99,67.30799999999999
96.63,41.46,53.74,72.43,73.39,64.0455
94.73,89.47,56.87,81.3,84.7,77.8785
59.5,94.97,80.06,90.49,69.1,81.0665
67.17,52.46,75.92,67.84,76.8,61.4215
80.67,72.36,58.43,82.72,76.21,69.108
54.78,56.68,56.47,67.52,58.25,60.93599999999999
67.73,69.61,78.2,82.14,81.15,73.421
62.56,66.2,52.45,60.88,71.96,60.1775
95.78,56.14,93.69,98.89,90.4,86.5315
92.63,82.02,90.35,53.81,84.53,65.904
78.99,47.59,89.27,75.26,55.57,73.379
76.02,43.18,50.8,64.31,74.44,64.66900000000001
96.54,86.06,52.38,80.04,85.12,78.2625
96.62,79.96,77.49,71.42,54.35,64.9635
98.47,69.91,99.72,65.33,89.62,74.9355
56.27,68.07,67.12,62.5,61.1,60.1285
58.03,69.84,67.22,59.12,75.15,68.1275
83.84,66.22,56.71,89.14,97.03,70.522
77.07,63.57,83.72,61.11,78.57,73.84599999999999
50.92,69.98,82.33,88.68,71.2,68.98800000000001
53.1,71.71,55.07,74.25,50.34,64.39599999999999
94.4,81.51,73.37,53.61,56.67,65.7795
93.44,82.67,83.35,58.27,78.93,77.547
67.86,62.66,74.68,94.65,74.69,80.52
94.55,64.81,83.72,80.14,68.19,69.07300000000001
79.68,62.42,90.81,59.22,96.16,64.179
90.3,72.19,84.29,85.19,66.62,69.73349999999999
71.37,67.2,80.81,91.16,76.86,83.428
55.67,93.38,92.68,66.53,78.44,80.0545
71.69,81.78,95.03,77.83,76.37,76.825
72.86,93.92,69.44,64.67,73.88,66.28049999999999
77.55,82.55,58.66,54.0,66.85,67.869
55.28,98.26,90.89,69.98,95.44,80.363
99.57,78.14,60.69,87.57,72.54,80.542
62.21,97.81,96.45,72.93,76.42,80.44250000000001
59.93,49.49,51.14,70.26,82.82,61.6695
76.34,43.15,96.06,68.3,53.38,65.717
76.86,74.75,79.46,72.95,89.06,69.42999999999999
71.99,99.01,88.74,65.91,75.63,77.061
88.59,65.06,69.92,80.61,82.86,74.61599999999999
75.83,52.72,99.59,53.18,88.6,64.87549999999999
80.48,71.29,61.38,90.37,93.7,72.074
86.19,78.93,63.22,58.66,69.61,59.2765
51.25,58.91,52.57,81.67,90.57,74.875
78.53,82.89,97.02,72.49,62.94,68.56249999999999
94.21,98.51,72.8,88.67,83.02,77.322
50.87,93.82,83.74,91.31,55.14,74.0235
70.26,57.5,84.37,60.21,51.0,63.05850000000001
96.31,59.6,93.73,83.86,54.79,78.45649999999999
67.66,62.29,83.25,59.5,65.97,70.76299999999999
72.94,63.67,78.1,56.2,51.55,60.2605
99.08,46.02,85.52,96.51,81.52,80.65599999999999
59.97,85.72,87.55,58.22,65.83,65.952
53.26,61.92,59.3,61.41,86.82,73.2205
92.97,92.79,55.48,56.52,52.3,59.6715
93.42,95.62,53.74,73.51,60.84,63.9235
73.6,41.47,68.7,95.98,70.4,70.8095
75.71,99.31,74.9,63.2,69.13,66.2295
91.79,82.6,80.78,77.09,56.55,66.7915
86.93,71.22,97.9,70.57,99.71,77.235
63.26,63.37,66.54,66.8,64.22,67.6985
50.84,71.11,88.04,78.61,86.05,74.57050000000001
73.99,59.48,76.57,77.94,61.0,72.352
92.95,77.36,61.0,67.97,93.89,72.8965
94.79,45.58,80.77,92.53,69.39,74.033
97.81,77.27,98.36,52.66,95.05,72.3325
93.98,56.52,56.22,54.26,67.09,62.2655
79.0,41.06,75.36,99.54,50.43,66.84299999999999
72.23,73.16,52.58,87.38,75.85,69.82
88.74,74.71,66.06,90.2,76.24,73.6845
86.99,65.59,81.03,80.14,55.99,72.1865
76.91,44.34,92.05,70.99,61.75,72.07049999999998
54.37,93.6,86.52,81.46,89.17,76.313
96.3,76.69,73.14,54.63,51.84,59.620000000000005
72.78,46.94,95.46,87.89,74.48,71.7925
68.17,70.66,65.14,77.04,76.52,66.049
81.48,69.84,87.7,97.84,84.44,82.45700000000001
83.69,43.62,73.7,81.87,51.87,65.406
60.53,76.41,94.93,57.58,79.28,73.563
91.85,88.5,89.87,73.88,50.15,71.17699999999999
64.5,84.94,95.07,52.89,63.26,75.4245
59.33,52.18,60.71,87.27,74.98,78.92500000000001
70.32,91.74,83.41,75.09,95.56,82.68299999999999
86.53,60.55,86.92,68.48,56.33,74.49000000000001
98.27,96.79,87.12,98.43,58.46,84.0265
90.46,44.3,75.2,97.03,83.46,82.44
97.02,69.17,50.56,97.64,68.74,81.52550000000001
57.03,75.83,63.07,61.05,81.17,73.4495
53.56,54.86,66.17,86.43,99.87,74.74799999999999
77.89,86.28,92.6,97.27,99.34,88.2645
64.51,77.61,92.04,78.54,67.69,76.351
91.4,41.09,55.23,60.71,75.2,54.5485
83.6,76.5,97.49,90.89,95.23,79.561
98.54,69.49,59.12,94.0,54.61,78.77749999999999
62.74,51.76,70.72,85.16,72.62,66.812
74.29,99.74,60.76,64.68,68.88,74.0595
75.06,93.83,93.02,59.53,64.74,71.66799999999999
61.96,57.55,87.47,81.21,99.71,73.832
79.5,72.46,67.68,74.14,86.68,79.5235
72.16,58.99,84.09,83.44,69.44,80.6205
72.34,86.53,59.22,55.58,91.45,71.214
68.14,95.82,69.11,56.8,74.48,66.52250000000001
50.85,61.53,68.86,68.14,93.64,67.507
76.1,88.34,61.9,62.94,63.32,64.33
66.76,69.9,93.82,80.97,61.18,74.84700000000001
50.07,63.79,83.94,68.38,62.36,60.732
